TableName,Key,Text
ScoreData_en,SONG_1170_MUSIC_COMP,Camellia
ScoreData_en,SONG_1170_MUSIC_LISTARTIST,Camellia feat. Nanahira
ScoreData_en,SONG_1170_MUSIC_LYRICS,Camellia
ScoreData_en,SONG_1170_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1170_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1170_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1170_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1180_MUSIC,"Newbies take 3 years, geeks 8 years, and internets are forever"
ScoreData_en,SONG_1180_MUSIC_ARRAN,Camellia
ScoreData_en,SONG_1180_MUSIC_ARTIST,Nanahira
ScoreData_en,SONG_1180_MUSIC_COMP,Camellia
ScoreData_en,SONG_1180_MUSIC_LISTARTIST,Camellia feat. Nanahira
ScoreData_en,SONG_1180_MUSIC_LYRICS,Camellia
ScoreData_en,SONG_1180_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1180_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1180_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1180_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1190_MUSIC,Energy-Dringirl Ffeine-chan!
ScoreData_en,SONG_1190_MUSIC_ARRAN,Camellia
ScoreData_en,SONG_1190_MUSIC_ARTIST,Nanahira
ScoreData_en,SONG_1190_MUSIC_COMP,Camellia
ScoreData_en,SONG_1190_MUSIC_LISTARTIST,Camellia feat. Nanahira
ScoreData_en,SONG_1190_MUSIC_LYRICS,Camellia
ScoreData_en,SONG_1190_SCORE_LV1_EDITOR,EmoCosine
ScoreData_en,SONG_1190_SCORE_LV3_EDITOR,EmoCosine
ScoreData_en,SONG_1190_SCORE_LV4_EDITOR,EmoCosine
ScoreData_en,SONG_1190_SCORE_LV5_EDITOR,EmoCosine
ScoreData_en,SONG_1200_MUSIC,Please! Concon Inari-sama
ScoreData_en,SONG_1200_MUSIC_ARRAN,ARM
ScoreData_en,SONG_1200_MUSIC_ARTIST,Nanahira
ScoreData_en,SONG_1200_MUSIC_COMP,ARM
ScoreData_en,SONG_1200_MUSIC_LISTARTIST,IOSYS
ScoreData_en,SONG_1200_MUSIC_LYRICS,Komusou
ScoreData_en,SONG_1200_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1200_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1200_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1200_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1210_MUSIC,Denpa-tic Delusional Beauty Q (Cover)
ScoreData_en,SONG_1210_MUSIC_ARRAN,MARON
ScoreData_en,SONG_1210_MUSIC_ARTIST,Q-chan (CV: Nanahira)
ScoreData_en,SONG_1210_MUSIC_COMP,MARON
ScoreData_en,SONG_1210_MUSIC_LISTARTIST,MARON feat. Q-chan (CV: Nanahira)
ScoreData_en,SONG_1210_MUSIC_LYRICS,MARON
ScoreData_en,SONG_1210_SCORE_LV1_EDITOR,Himitsu
ScoreData_en,SONG_1210_SCORE_LV3_EDITOR,Himitsu
ScoreData_en,SONG_1210_SCORE_LV4_EDITOR,Himitsu
ScoreData_en,SONG_1210_SCORE_LV5_EDITOR,Himitsu
ScoreData_en,SONG_1220_MUSIC,INTERNET OVERDOSE (Cover)
ScoreData_en,SONG_1220_MUSIC_ARRAN,Aiobahn +81
ScoreData_en,SONG_1220_MUSIC_ARTIST,Nanahira
ScoreData_en,SONG_1220_MUSIC_COMP,Aiobahn +81
ScoreData_en,SONG_1220_MUSIC_LISTARTIST,Aiobahn +81
ScoreData_en,SONG_1220_MUSIC_LYRICS,nyalra
ScoreData_en,SONG_1220_SCORE_LV1_EDITOR,aruka
ScoreData_en,SONG_1220_SCORE_LV3_EDITOR,aruka
ScoreData_en,SONG_1220_SCORE_LV4_EDITOR,aruka
ScoreData_en,SONG_1220_SCORE_LV5_EDITOR,aruka
ScoreData_en,SONG_1230_MUSIC,INTERNET YAMERO (Cover)
ScoreData_en,SONG_1230_MUSIC_ARRAN,Aiobahn +81
ScoreData_en,SONG_1230_MUSIC_ARTIST,Nanahira
ScoreData_en,SONG_1230_MUSIC_COMP,Aiobahn +81
ScoreData_en,SONG_1230_MUSIC_LISTARTIST,Aiobahn +81
ScoreData_en,SONG_1230_MUSIC_LYRICS,nyalra
ScoreData_en,SONG_1230_SCORE_LV1_EDITOR,mq
ScoreData_en,SONG_1230_SCORE_LV3_EDITOR,mq
ScoreData_en,SONG_1230_SCORE_LV4_EDITOR,mq
ScoreData_en,SONG_1230_SCORE_LV5_EDITOR,mq
ScoreData_en,SONG_1240_MUSIC,Bamboo
ScoreData_en,SONG_1240_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1240_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1240_MUSIC_COMP,Rish
ScoreData_en,SONG_1240_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1240_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1240_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1240_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1240_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1240_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1250_MUSIC,Punai Punai Taisou
ScoreData_en,SONG_1250_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1250_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1250_MUSIC_COMP,Rish
ScoreData_en,SONG_1250_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1250_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1250_SCORE_LV1_EDITOR,mq
ScoreData_en,SONG_1250_SCORE_LV3_EDITOR,mq
ScoreData_en,SONG_1250_SCORE_LV4_EDITOR,mq
ScoreData_en,SONG_1250_SCORE_LV5_EDITOR,mq
ScoreData_en,SONG_1260_MUSIC,Punai Punai Fantasy
ScoreData_en,SONG_1260_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1260_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1260_MUSIC_COMP,Rish
ScoreData_en,SONG_1260_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1260_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1260_SCORE_LV1_EDITOR,Himitsu
ScoreData_en,SONG_1260_SCORE_LV3_EDITOR,Himitsu
ScoreData_en,SONG_1260_SCORE_LV4_EDITOR,Himitsu
ScoreData_en,SONG_1260_SCORE_LV5_EDITOR,Himitsu
ScoreData_en,SONG_1270_MUSIC,Punai Punai War
ScoreData_en,SONG_1270_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1270_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1270_MUSIC_COMP,Rish
ScoreData_en,SONG_1270_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1270_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1270_SCORE_LV1_EDITOR,aruka
ScoreData_en,SONG_1270_SCORE_LV3_EDITOR,aruka
ScoreData_en,SONG_1270_SCORE_LV4_EDITOR,aruka
ScoreData_en,SONG_1270_SCORE_LV5_EDITOR,aruka
ScoreData_en,SONG_1280_MUSIC,Tanaka
ScoreData_en,SONG_1280_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1280_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1280_MUSIC_COMP,Rish
ScoreData_en,SONG_1280_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1280_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1280_SCORE_LV1_EDITOR,ZENNIN
ScoreData_en,SONG_1280_SCORE_LV3_EDITOR,ZENNIN
ScoreData_en,SONG_1280_SCORE_LV4_EDITOR,ZENNIN
ScoreData_en,SONG_1280_SCORE_LV5_EDITOR,ZENNIN
ScoreData_en,SONG_1290_MUSIC,Waaa
ScoreData_en,SONG_1290_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1290_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1290_MUSIC_COMP,Rish
ScoreData_en,SONG_1290_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1290_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1290_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1290_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1290_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1290_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1300_MUSIC,kakikukeCaution
ScoreData_en,SONG_1300_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1300_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1300_MUSIC_COMP,Rish
ScoreData_en,SONG_1300_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1300_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1300_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1300_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1300_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1300_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1310_MUSIC,Nitrogen
ScoreData_en,SONG_1310_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1310_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1310_MUSIC_COMP,Rish
ScoreData_en,SONG_1310_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1310_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1310_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1310_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1310_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1310_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1320_MUSIC,As Tenshi-sama Says
ScoreData_en,SONG_1320_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1320_MUSIC_ARTIST,Momone Chinoi
ScoreData_en,SONG_1320_MUSIC_COMP,Rish
ScoreData_en,SONG_1320_MUSIC_LISTARTIST,Rish feat. Momone Chinoi
ScoreData_en,SONG_1320_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1320_SCORE_LV1_EDITOR,mq
ScoreData_en,SONG_1320_SCORE_LV3_EDITOR,mq
ScoreData_en,SONG_1320_SCORE_LV4_EDITOR,mq
ScoreData_en,SONG_1320_SCORE_LV5_EDITOR,mq
ScoreData_en,SONG_1330_MUSIC,papipupipupipa
ScoreData_en,SONG_1330_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1330_MUSIC_ARTIST,Korone Pochi
ScoreData_en,SONG_1330_MUSIC_COMP,Rish
ScoreData_en,SONG_1330_MUSIC_LISTARTIST,Rish feat. Korone Pochi
ScoreData_en,SONG_1330_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1330_SCORE_LV1_EDITOR,ZENNIN
ScoreData_en,SONG_1330_SCORE_LV3_EDITOR,ZENNIN
ScoreData_en,SONG_1330_SCORE_LV4_EDITOR,ZENNIN
ScoreData_en,SONG_1330_SCORE_LV5_EDITOR,ZENNIN
ScoreData_en,SONG_1340_MUSIC,B.B.K.K.B.K.K. (Rish & Choko Remix)
ScoreData_en,SONG_1340_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1340_MUSIC_ARTIST,Choko
ScoreData_en,SONG_1340_MUSIC_COMP,nora2r
ScoreData_en,SONG_1340_MUSIC_LISTARTIST,Rish feat. Choko
ScoreData_en,SONG_1340_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1340_SCORE_LV1_EDITOR,aruka
ScoreData_en,SONG_1340_SCORE_LV3_EDITOR,aruka
ScoreData_en,SONG_1340_SCORE_LV4_EDITOR,aruka
ScoreData_en,SONG_1340_SCORE_LV5_EDITOR,aruka
ScoreData_en,SONG_1350_MUSIC,MaiMaiMeMoMoMeMoMoMaiMai
ScoreData_en,SONG_1350_MUSIC_ARRAN,Rish
ScoreData_en,SONG_1350_MUSIC_ARTIST,Maisaki Berry
ScoreData_en,SONG_1350_MUSIC_COMP,Rish
ScoreData_en,SONG_1350_MUSIC_LISTARTIST,Rish feat. Maisaki Berry
ScoreData_en,SONG_1350_MUSIC_LYRICS,Rish
ScoreData_en,SONG_1350_SCORE_LV1_EDITOR,EmoCosine
ScoreData_en,SONG_1350_SCORE_LV3_EDITOR,EmoCosine
ScoreData_en,SONG_1350_SCORE_LV4_EDITOR,EmoCosine
ScoreData_en,SONG_1350_SCORE_LV5_EDITOR,EmoCosine
ScoreData_en,SONG_1500_MUSIC,Let's Go Lovely Henshin Time!
ScoreData_en,SONG_1500_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1500_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1500_MUSIC_COMP,Yuu
ScoreData_en,SONG_1500_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1500_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1500_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_1500_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_1500_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_1500_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_1510_MUSIC,LITTLE MY STAR
ScoreData_en,SONG_1510_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1510_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1510_MUSIC_COMP,Yuu
ScoreData_en,SONG_1510_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1510_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1510_SCORE_LV1_EDITOR,ZENNIN
ScoreData_en,SONG_1510_SCORE_LV3_EDITOR,ZENNIN
ScoreData_en,SONG_1510_SCORE_LV4_EDITOR,ZENNIN
ScoreData_en,SONG_1510_SCORE_LV5_EDITOR,ZENNIN
ScoreData_en,SONG_1520_MUSIC,Kurukuru lovely day!!!
ScoreData_en,SONG_1520_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1520_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1520_MUSIC_COMP,Yuu
ScoreData_en,SONG_1520_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1520_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1520_SCORE_LV1_EDITOR,Himitsu
ScoreData_en,SONG_1520_SCORE_LV3_EDITOR,Himitsu
ScoreData_en,SONG_1520_SCORE_LV4_EDITOR,Himitsu
ScoreData_en,SONG_1520_SCORE_LV5_EDITOR,Himitsu
ScoreData_en,SONG_1530_MUSIC,Gingakei no Uchuu no Hate made
ScoreData_en,SONG_1530_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1530_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1530_MUSIC_COMP,Yuu
ScoreData_en,SONG_1530_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1530_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1530_SCORE_LV1_EDITOR,mq
ScoreData_en,SONG_1530_SCORE_LV3_EDITOR,mq
ScoreData_en,SONG_1530_SCORE_LV4_EDITOR,mq
ScoreData_en,SONG_1530_SCORE_LV5_EDITOR,mq
ScoreData_en,SONG_1540_MUSIC,the first the last
ScoreData_en,SONG_1540_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1540_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1540_MUSIC_COMP,Yuu
ScoreData_en,SONG_1540_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1540_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1540_SCORE_LV1_EDITOR,Himitsu
ScoreData_en,SONG_1540_SCORE_LV3_EDITOR,Himitsu
ScoreData_en,SONG_1540_SCORE_LV4_EDITOR,Himitsu
ScoreData_en,SONG_1540_SCORE_LV5_EDITOR,Himitsu
ScoreData_en,SONG_1550_MUSIC,Shinseiji ～Kono Koi to Kimi to Atashi～
ScoreData_en,SONG_1550_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1550_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1550_MUSIC_COMP,Yuu
ScoreData_en,SONG_1550_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1550_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1550_SCORE_LV1_EDITOR,aruka
ScoreData_en,SONG_1550_SCORE_LV3_EDITOR,aruka
ScoreData_en,SONG_1550_SCORE_LV4_EDITOR,aruka
ScoreData_en,SONG_1550_SCORE_LV5_EDITOR,aruka
ScoreData_en,SONG_1560_MUSIC,Sakura Saku
ScoreData_en,SONG_1560_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1560_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1560_MUSIC_COMP,Yuu
ScoreData_en,SONG_1560_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1560_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1560_SCORE_LV1_EDITOR,Himitsu
ScoreData_en,SONG_1560_SCORE_LV3_EDITOR,Himitsu
ScoreData_en,SONG_1560_SCORE_LV4_EDITOR,Himitsu
ScoreData_en,SONG_1560_SCORE_LV5_EDITOR,Himitsu
ScoreData_en,SONG_1570_MUSIC,Omoi Wa Ko Kon To Zai
ScoreData_en,SONG_1570_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1570_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1570_MUSIC_COMP,Yuu
ScoreData_en,SONG_1570_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1570_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1570_SCORE_LV1_EDITOR,EmoCosine
ScoreData_en,SONG_1570_SCORE_LV3_EDITOR,EmoCosine
ScoreData_en,SONG_1570_SCORE_LV4_EDITOR,EmoCosine
ScoreData_en,SONG_1570_SCORE_LV5_EDITOR,EmoCosine
ScoreData_en,SONG_1580_MUSIC,Help! heaven!
ScoreData_en,SONG_1580_MUSIC_ARRAN,Yuu
ScoreData_en,SONG_1580_MUSIC_ARTIST,Ｕ
ScoreData_en,SONG_1580_MUSIC_COMP,Yuu
ScoreData_en,SONG_1580_MUSIC_LISTARTIST,Ｕ
ScoreData_en,SONG_1580_MUSIC_LYRICS,Yuu
ScoreData_en,SONG_1580_SCORE_LV1_EDITOR,EmoCosine
ScoreData_en,SONG_1580_SCORE_LV3_EDITOR,EmoCosine
ScoreData_en,SONG_1580_SCORE_LV4_EDITOR,EmoCosine
ScoreData_en,SONG_1580_SCORE_LV5_EDITOR,EmoCosine
ScoreData_en,SONG_1590_MUSIC,BITE
ScoreData_en,SONG_1590_MUSIC_ARRAN,ZEN
ScoreData_en,SONG_1590_MUSIC_ARTIST,Momoi Haruko
ScoreData_en,SONG_1590_MUSIC_COMP,ZEN
ScoreData_en,SONG_1590_MUSIC_LISTARTIST,Momoi Haruko
ScoreData_en,SONG_1590_MUSIC_LYRICS,Kuwashima Yoshikazu
ScoreData_en,SONG_1590_SCORE_LV1_EDITOR,ZENNIN
ScoreData_en,SONG_1590_SCORE_LV3_EDITOR,ZENNIN
ScoreData_en,SONG_1590_SCORE_LV4_EDITOR,ZENNIN
ScoreData_en,SONG_1590_SCORE_LV5_EDITOR,ZENNIN
ScoreData_en,SONG_1600_MUSIC,Go★Home!
ScoreData_en,SONG_1600_MUSIC_ARRAN,Kageie Jun
ScoreData_en,SONG_1600_MUSIC_ARTIST,Momoi Haruko (UNDER17)
ScoreData_en,SONG_1600_MUSIC_COMP,Kageie Jun
ScoreData_en,SONG_1600_MUSIC_LISTARTIST,Momoi Haruko (UNDER17)
ScoreData_en,SONG_1600_MUSIC_LYRICS,Kuwashima Yoshikazu
ScoreData_en,SONG_1600_SCORE_LV1_EDITOR,aruka
ScoreData_en,SONG_1600_SCORE_LV3_EDITOR,aruka
ScoreData_en,SONG_1600_SCORE_LV4_EDITOR,aruka
ScoreData_en,SONG_1600_SCORE_LV5_EDITOR,aruka
ScoreData_en,SONG_1610_MUSIC,Koi no Recipe
ScoreData_en,SONG_1610_MUSIC_ARRAN,RAM RIDER
ScoreData_en,SONG_1610_MUSIC_ARTIST,Momoi Haruko
ScoreData_en,SONG_1610_MUSIC_COMP,Momoi Haruko
ScoreData_en,SONG_1610_MUSIC_LISTARTIST,Momoi Haruko
ScoreData_en,SONG_1610_MUSIC_LYRICS,Momoi Haruko
ScoreData_en,SONG_1610_SCORE_LV1_EDITOR,mq
ScoreData_en,SONG_1610_SCORE_LV3_EDITOR,mq
ScoreData_en,SONG_1610_SCORE_LV4_EDITOR,mq
ScoreData_en,SONG_1610_SCORE_LV5_EDITOR,mq
ScoreData_en,SONG_9910_MUSIC,Observing Glitch “YUN-YUN”
ScoreData_en,SONG_9910_MUSIC_ARRAN,Laur
ScoreData_en,SONG_9910_MUSIC_ARTIST,Laur
ScoreData_en,SONG_9910_MUSIC_COMP,Laur
ScoreData_en,SONG_9910_MUSIC_LISTARTIST,Laur
ScoreData_en,SONG_9910_MUSIC_LYRICS,─
ScoreData_en,SONG_9910_SCORE_LV1_EDITOR,ZENNIN
ScoreData_en,SONG_9910_SCORE_LV3_EDITOR,ZENNIN
ScoreData_en,SONG_9910_SCORE_LV4_EDITOR,ZENNIN
ScoreData_en,SONG_9910_SCORE_LV5_EDITOR,ZENNIN
ScoreData_en,SONG_9920_MUSIC,Desktop Society
ScoreData_en,SONG_9920_MUSIC_ARRAN,t+pazolite
ScoreData_en,SONG_9920_MUSIC_ARTIST,t+pazolite
ScoreData_en,SONG_9920_MUSIC_COMP,t+pazolite
ScoreData_en,SONG_9920_MUSIC_LISTARTIST,t+pazolite
ScoreData_en,SONG_9920_MUSIC_LYRICS,─
ScoreData_en,SONG_9920_SCORE_LV1_EDITOR,Himitsu
ScoreData_en,SONG_9920_SCORE_LV3_EDITOR,Himitsu
ScoreData_en,SONG_9920_SCORE_LV4_EDITOR,Himitsu
ScoreData_en,SONG_9920_SCORE_LV5_EDITOR,Himitsu
ScoreData_en,SONG_9930_MUSIC,Glittering Trap
ScoreData_en,SONG_9930_MUSIC_ARRAN,DJ Genki
ScoreData_en,SONG_9930_MUSIC_ARTIST,DJ Genki
ScoreData_en,SONG_9930_MUSIC_COMP,DJ Genki
ScoreData_en,SONG_9930_MUSIC_LISTARTIST,DJ Genki
ScoreData_en,SONG_9930_MUSIC_LYRICS,─
ScoreData_en,SONG_9930_SCORE_LV1_EDITOR,Luxance
ScoreData_en,SONG_9930_SCORE_LV3_EDITOR,Luxance
ScoreData_en,SONG_9930_SCORE_LV4_EDITOR,Luxance
ScoreData_en,SONG_9930_SCORE_LV5_EDITOR,Luxance
ScoreData_en,SONG_9940_MUSIC,KAKUSEI☆SYNDROME
ScoreData_en,SONG_9940_MUSIC_ARRAN,Getty
ScoreData_en,SONG_9940_MUSIC_ARTIST,Getty
ScoreData_en,SONG_9940_MUSIC_COMP,Getty
ScoreData_en,SONG_9940_MUSIC_LISTARTIST,Getty
ScoreData_en,SONG_9940_MUSIC_LYRICS,─
ScoreData_en,SONG_9940_SCORE_LV1_EDITOR,mq
ScoreData_en,SONG_9940_SCORE_LV3_EDITOR,mq
ScoreData_en,SONG_9940_SCORE_LV4_EDITOR,mq
ScoreData_en,SONG_9940_SCORE_LV5_EDITOR,mq
ScoreData_en,SONG_9950_MUSIC,Thanks for playing
ScoreData_en,SONG_9950_MUSIC_ARRAN,REDALiCE
ScoreData_en,SONG_9950_MUSIC_ARTIST,REDALiCE
ScoreData_en,SONG_9950_MUSIC_COMP,REDALiCE
ScoreData_en,SONG_9950_MUSIC_LISTARTIST,REDALiCE
ScoreData_en,SONG_9950_MUSIC_LYRICS,─
ScoreData_en,SONG_9950_SCORE_LV1_EDITOR,aruka
ScoreData_en,SONG_9950_SCORE_LV3_EDITOR,aruka
ScoreData_en,SONG_9950_SCORE_LV4_EDITOR,aruka
ScoreData_en,SONG_9950_SCORE_LV5_EDITOR,aruka
ScoreData_en,SONG_9960_MUSIC,EXC3PT!ON_H4NDL1NG
ScoreData_en,SONG_9960_MUSIC_ARRAN,DJ Noriken
ScoreData_en,SONG_9960_MUSIC_ARTIST,DJ Noriken
ScoreData_en,SONG_9960_MUSIC_COMP,DJ Noriken
ScoreData_en,SONG_9960_MUSIC_LISTARTIST,DJ Noriken
ScoreData_en,SONG_9960_MUSIC_LYRICS,─
ScoreData_en,SONG_9960_SCORE_LV1_EDITOR,EmoCosine
ScoreData_en,SONG_9960_SCORE_LV3_EDITOR,EmoCosine
ScoreData_en,SONG_9960_SCORE_LV4_EDITOR,EmoCosine
ScoreData_en,SONG_9960_SCORE_LV5_EDITOR,EmoCosine
Text_en,AddDenpa/MESSAGE_002,Excitement transmitted!!
Text_en,AddDenpa/MESSAGE_003,Receiving denpa is such a treat!
Text_en,Diary/MESSAGE_001,...Is that how it was?
Text_en,Bgm/BGM_001_0020,Observing Glitch “YUN-YUN” -Shape-
Text_en,Bgm/BGM_001_0030,Observing Glitch “YUN-YUN” -Entity-
Text_en,Bgm/BGM_002,Desktop Society
Text_en,Bgm/BGM_003,Glittering Trap
Text_en,Bgm/BGM_004,3NCRYP7ED_H4Z3
Text_en,Bgm/BGM_005,Collapsed Ordinary
Text_en,Bgm/BGM_006,KAKUSEI☆SYNDROME
Text_en,Bgm/BGM_007,Thanks for playing
Text_en,Bgm/BGM_008,EXC3PT!ON_H4NDL1NG
Text_en,Bgm/BGM_009,NOISYVERSE
Text_en,Bgm/BGM_010,EMERGENCY
Text_en,Bgm/BGM_011,Disconnected
Text_en,Bgm/BGM_012,Wail
Text_en,Bgm/BGM_013,P1XEL_HE4RT_MEM0RY_DVMP
Text_en,Bgm/BGM_014,My Heart
Text_en,Bgm/BGM_015,Hollow
Text_en,Bgm/BGM_016,MADDDD
Text_en,Bgm/BGM_017,Solace
Text_en,Bgm/BGM_018,A Pause in Passing
Text_en,UIRanking/MusicTitle,SONG
Text_en,HUD/Shortcut/Item,Items
Text_en,Common/Card/YunYun,YUNYUN
Text_en,UITitle/YunYun/Title_000_000/other,"> Yunyun
......"
Text_en,Common/Card/Charisma,CHARISMA
Text_en,Common/Chara/QChan,Q-chan
Text_en,Common/Chara/YunYun,Yunyun
Text_en,Common/Param/CharismaParam,CHARISMA
Text_en,Common/Param/DokiDoki,DOKIDOKI
Text_en,Common/Param/Level1,NORMAL
Text_en,Common/Param/Level3,PULSING
Text_en,UIRanking/Title,【MONTHLY RANKINGS】
Text_en,Common/Param/Level5,DEGENERATE
Text_en,Common/Param/YunYun,YUNYUN
Text_en,Common/Trophy/TrophyFirstClear,1ST CLEAR
Text_en,Common/Trophy/TrophyFullCombo,FULL COMBO
Text_en,Common/Trophy/TrophyRankA,RANK A+
Text_en,Common/Trophy/TrophyRate95,RATE 95%+
Text_en,UISetting/System/Framerate/30FPS,30FPS
Text_en,UIDebugMenu/Title,【Debug Menu】
Text_en,DenpaSelect/DLC_Buy,Store
Text_en,DenpaSelect/DLC_Notpurchased,Unavailable
Text_en,HUD/Keyboad/type2_2/title,"Amazing Keyboard
Extreme Mod Ver."
Text_en,Diary/Diary_002,"×××4, Sept 9
I still haven't seen Papa this year.
Once I'm in middle school I bet I'll see him even less.

“You have a little sister now, Kurumi.”
He told me.

Even though he said that he'd always be MY Papa.
Liar.

Mama is all I have.
Only Mama is mine and mine alone."
Text_en,Diary/Diary_002_TITLE,XXX4_0909.txt
